title,collected_date,published_date,tags,image_urls,urls,article_url
Suspeitos de roubar R$ 10 mi em remédios para câncer são presos em SP,2026-05-19 17:32:54,06/11/24 às 15:16 | Atualizado 06/11/24 às 15:16,anvisaCâncercidade de são paulo,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/11/Design-sem-nome-59.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/11/Capturar_f4a4eb-e1730913827525.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/11/hemorio.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/policia-prende-quadrilha-que-aplicava-golpes-pacientes-internados/', 'https://www.cnnbrasil.com.br/nacional/policia-prende-quadrilha-que-aplicava-golpes-pacientes-internados/', 'https://www.cnnbrasil.com.br/nacional/idoso-remove-restos-mortais-da-mae-do-cemiterio-e-leva-pra-casa-em-sc/', 'https://www.cnnbrasil.com.br/nacional/idoso-remove-restos-mortais-da-mae-do-cemiterio-e-leva-pra-casa-em-sc/', 'https://www.cnnbrasil.com.br/nacional/van-com-equipamentos-medicos-do-hemorio-e-roubada-no-rio-de-janeiro/', 'https://www.cnnbrasil.com.br/nacional/van-com-equipamentos-medicos-do-hemorio-e-roubada-no-rio-de-janeiro/']",https://www.cnnbrasil.com.br/nacional/suspeitos-de-roubar-r-10-mi-em-remedios-para-cancer-sao-presos-em-sp/
Vigia é morto durante tentativa de assalto em Duque de Caxias,2026-05-19 17:32:57,05/11/24 às 12:51 | Atualizado 05/11/24 às 12:51,AssaltoBaixada FluminenseRio de Janeiro,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/11/acidente-marechal-rondon.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/11/WhatsApp-Image-2024-11-05-at-10.02.53.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/11/Design-sem-nome-2024-11-05T094001.833.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/familia-e-assaltada-logo-apos-sofrer-acidente-no-rio-de-janeiro/', 'https://www.cnnbrasil.com.br/nacional/familia-e-assaltada-logo-apos-sofrer-acidente-no-rio-de-janeiro/', 'https://www.cnnbrasil.com.br/nacional/operacao-mira-faccao-responsavel-pelo-trafico-na-regiao-metropolitana-do-rio/', 'https://www.cnnbrasil.com.br/nacional/operacao-mira-faccao-responsavel-pelo-trafico-na-regiao-metropolitana-do-rio/', 'https://www.cnnbrasil.com.br/nacional/ex-chefe-de-milicia-da-zona-oeste-e-solto-no-rio-de-janeiro/', 'https://www.cnnbrasil.com.br/nacional/ex-chefe-de-milicia-da-zona-oeste-e-solto-no-rio-de-janeiro/']",https://www.cnnbrasil.com.br/nacional/vigia-e-morto-durante-tentativa-de-assalto-em-duque-de-caxias/
Morte de Marília Mendonça completa 3 anos; relembre acidente aéreo,2026-05-19 17:32:59,05/11/24 às 11:23 | Atualizado 05/11/24 às 11:23,Acidente AéreoMarília Mendonça,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2022/07/258765666_4990118997666584_3216644800764614644_n.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/11/WhatsApp-Image-2024-11-05-at-10.32.18-e1730814856297.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/11/WhatsApp-Image-2024-11-05-at-10.02.53.jpeg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/entretenimento/relembre-trajetoria-e-carreira-de-marilia-mendonca/', 'https://www.cnnbrasil.com.br/nacional/motociclista-morre-apos-ser-arrastada-cerca-de-50-metros-por-caminhao-em-sc/', 'https://www.cnnbrasil.com.br/nacional/motociclista-morre-apos-ser-arrastada-cerca-de-50-metros-por-caminhao-em-sc/', 'https://www.cnnbrasil.com.br/nacional/morre-marina-magro-procuradora-geral-do-municipio-de-sao-paulo/', 'https://www.cnnbrasil.com.br/nacional/morre-marina-magro-procuradora-geral-do-municipio-de-sao-paulo/', 'https://www.cnnbrasil.com.br/nacional/operacao-mira-faccao-responsavel-pelo-trafico-na-regiao-metropolitana-do-rio/', 'https://www.cnnbrasil.com.br/nacional/operacao-mira-faccao-responsavel-pelo-trafico-na-regiao-metropolitana-do-rio/', 'https://www.cnnbrasil.com.br/nacional/morre-cantora-marilia-mendonca-aos-26-anos-em-acidente-de-aviao/', 'https://www.cnnbrasil.com.br/nacional/mpf-cobrou-anac-por-irregularidades-na-empresa-do-aviao-que-caiu-com-marilia-mendonca/', 'https://www.cnnbrasil.com.br/nacional/policia-responsabiliza-pilotos-por-queda-de-aviao-que-matou-marilia-mendonca/#:~:text=A%20Pol%C3%ADcia%20Civil%20de%20Minas,respons%C3%A1veis%20pela%20queda%20da%20aeronave.']",https://www.cnnbrasil.com.br/nacional/morte-de-marilia-mendonca-completa-3-anos-relembre-acidente-aereo/
Homem é preso após queimar mulher em situação de rua em MT,2026-05-19 17:33:01,05/11/24 às 11:09 | Atualizado 05/11/24 às 11:09,Mato Grossosituação de ruatentativa de assassinato,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/11/WhatsApp-Image-2024-11-05-at-10.02.53.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/11/milena.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/11/agressao-bar-3.png?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/operacao-mira-faccao-responsavel-pelo-trafico-na-regiao-metropolitana-do-rio/', 'https://www.cnnbrasil.com.br/nacional/operacao-mira-faccao-responsavel-pelo-trafico-na-regiao-metropolitana-do-rio/', 'https://www.cnnbrasil.com.br/nacional/corpo-de-jovem-e-encontrado-na-geladeira-e-ex-namorado-e-preso-no-rio/', 'https://www.cnnbrasil.com.br/nacional/corpo-de-jovem-e-encontrado-na-geladeira-e-ex-namorado-e-preso-no-rio/', 'https://www.cnnbrasil.com.br/nacional/justica-determina-que-medica-apague-post-com-fake-news-sobre-cancer-de-mama/', 'https://www.cnnbrasil.com.br/nacional/justica-determina-que-medica-apague-post-com-fake-news-sobre-cancer-de-mama/']",https://www.cnnbrasil.com.br/nacional/homem-e-preso-apos-queimar-mulher-em-situacao-de-rua-em-mt/
Brasil propõe acordo de cooperação policial com Reino Unido,2026-05-19 17:33:04,04/11/24 às 20:02 | Atualizado 04/11/24 às 20:02,Andrei RodriguesInterpolPF (Polícia Federal)Ricardo Lewandowski,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/11/54088934799_270362d0c9_c.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/07/fatima-de-tubarao.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/11/img20240918155040539MED.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/politica/dino-comunica-pgr-sobre-proibicao-de-livros-com-conteudo-homofobico/', 'https://www.cnnbrasil.com.br/politica/dino-comunica-pgr-sobre-proibicao-de-livros-com-conteudo-homofobico/', 'https://www.cnnbrasil.com.br/politica/moraes-determina-que-fatima-de-tubarao-comece-a-cumprir-pena-pelo-8-de-janeiro/', 'https://www.cnnbrasil.com.br/politica/moraes-determina-que-fatima-de-tubarao-comece-a-cumprir-pena-pelo-8-de-janeiro/', 'https://www.cnnbrasil.com.br/politica/pt-atua-para-evitar-que-pl-da-anistia-chegue-ao-plenario-da-camara/', 'https://www.cnnbrasil.com.br/politica/pt-atua-para-evitar-que-pl-da-anistia-chegue-ao-plenario-da-camara/', 'https://www.cnnbrasil.com.br/politica/brasileiro-delegado-da-pf-e-eleito-chefe-da-interpol/', 'https://www.cnnbrasil.com.br/politica/02-da-policia-federal-deixa-cargo-para-integrar-a-interpol/']",https://www.cnnbrasil.com.br/politica/brasil-propoe-acordo-de-cooperacao-policial-com-reino-unido/
Líder de organização criminosa que atua em 3 estados é preso em Pernambuco,2026-05-19 17:33:07,04/11/24 às 13:16 | Atualizado 04/11/24 às 13:16,Facção criminosaPreso,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/11/WhatsApp-Image-2024-11-04-at-11.19.04-e1730734530590.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/07/FTA20240729081-e1722375470760.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/11/agressao-bar-2.png?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/ministerio-publico-denuncia-11-homens-por-morte-de-torcedor-em-fortaleza/', 'https://www.cnnbrasil.com.br/nacional/ministerio-publico-denuncia-11-homens-por-morte-de-torcedor-em-fortaleza/', 'https://www.cnnbrasil.com.br/nacional/stj-nega-pedido-de-soltura-de-motorista-de-porsche-que-matou-motoboy-em-sp/', 'https://www.cnnbrasil.com.br/nacional/stj-nega-pedido-de-soltura-de-motorista-de-porsche-que-matou-motoboy-em-sp/', 'https://www.cnnbrasil.com.br/nacional/estudante-fica-presa-no-elevador-e-perde-o-enem-entrei-em-panico/', 'https://www.cnnbrasil.com.br/nacional/estudante-fica-presa-no-elevador-e-perde-o-enem-entrei-em-panico/']",https://www.cnnbrasil.com.br/nacional/lider-de-organizacao-criminosa-que-atua-em-3-estados-e-preso-em-pernambuco/
"Trump faz último comício na Carolina do Norte, um dia antes das eleições",2026-05-19 17:33:10,04/11/24 às 13:00 | Atualizado 04/11/24 às 20:00,Donald TrumpDonald Trump JrEleições americanasEstados UnidosKamala Harris,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/11/Inserir-um-titulo-2024-11-04T133515.472.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/03/GettyImages-2054042827-e1709690658419.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/11/2024-11-04T112357Z_1_LYNXMPEKA30AG_RTROPTP_4_USA-ELECTION-UKRAINE.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/internacional/eleicoes-nos-eua-2024/eleicoes-nos-eua-o-que-saber-no-ultimo-dia-da-campanha-presidencial/', 'https://www.cnnbrasil.com.br/internacional/eleicoes-nos-eua-2024/eleicoes-nos-eua-o-que-saber-no-ultimo-dia-da-campanha-presidencial/', 'https://www.cnnbrasil.com.br/internacional/eleicoes-nos-eua-2024/eleicoes-nos-eua-por-que-a-votacao-nesses-5-ou-6-estados-deve-ser-observada-com-atencao/', 'https://www.cnnbrasil.com.br/internacional/eleicoes-nos-eua-2024/eleicoes-nos-eua-por-que-a-votacao-nesses-5-ou-6-estados-deve-ser-observada-com-atencao/', 'https://www.cnnbrasil.com.br/internacional/eleicoes-nos-eua-2024/campanhas-de-trump-e-kamala-buscam-votos-na-vespera-da-eleicao-nos-eua/', 'https://www.cnnbrasil.com.br/internacional/eleicoes-nos-eua-2024/campanhas-de-trump-e-kamala-buscam-votos-na-vespera-da-eleicao-nos-eua/', 'https://www.cnnbrasil.com.br/internacional/eleicoes-nos-eua-2024/trump-mantem-foco-em-imigracao-e-promete-confiscar-bens-de-carteis/', 'https://www.cnnbrasil.com.br/internacional/eleicoes-nos-eua-2024/elon-musk-doa-us75-milhoes-para-grupo-pro-trump/', 'https://www.cnnbrasil.com.br/internacional/eleicoes-nos-eua-2024/filho-de-trump-diz-que-pai-esta-de-otimo-humor-apos-atentado/', 'https://www.cnnbrasil.com.br/internacional/eleicoes-nos-eua-2024/cnn-brasil-anuncia-supercobertura-da-disputa-entre-kamala-e-trump-nos-eua/']",https://www.cnnbrasil.com.br/internacional/eleicoes-nos-eua-2024/trump-faz-ultimo-comicio-um-dia-antes-das-eleicoes/
PF prende homens com 12 kg de maconha no Galeão,2026-05-19 17:33:13,04/11/24 às 07:59 | Atualizado 04/11/24 às 07:59,Aeroporto do GaleãoMaconhaPF (Polícia Federal),"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/11/Captura-de-tela-2024-11-03-155430.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/11/agressao-bar-1.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/06/FTA20240607079.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/enem-jovem-atrasado-passa-por-baixo-de-portao-para-entrar-a-tempo-da-prova-veja/', 'https://www.cnnbrasil.com.br/nacional/enem-jovem-atrasado-passa-por-baixo-de-portao-para-entrar-a-tempo-da-prova-veja/', 'https://www.cnnbrasil.com.br/nacional/anvisa-interdita-fabricantes-de-camaras-de-bronzeamento-artificial-em-sp/', 'https://www.cnnbrasil.com.br/nacional/anvisa-interdita-fabricantes-de-camaras-de-bronzeamento-artificial-em-sp/', 'https://www.cnnbrasil.com.br/nacional/funcionario-de-empresa-confessa-desvio-de-r-500-mil-para-apostar-no-jogo-do-tigrinho-2/', 'https://www.cnnbrasil.com.br/nacional/funcionario-de-empresa-confessa-desvio-de-r-500-mil-para-apostar-no-jogo-do-tigrinho-2/']",https://www.cnnbrasil.com.br/nacional/pf-prende-homens-com-12-kg-de-maconha-no-galeao/
Vídeo: Homem é preso ao tentar fugir por telhados após estuprar mulher em Goiás,2026-05-19 17:33:16,03/11/24 às 14:17 | Atualizado 03/11/24 às 14:17,EstuproGoiásPolícia,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/03/WhatsApp-Image-2024-03-12-at-18.09.44.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/11/Captura-de-tela-2024-11-03-094601.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/11/Copia-de-Copia-1-1.png?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/156-pessoas-foram-baleadas-no-transporte-publico-desde-2016-no-rio/', 'https://www.cnnbrasil.com.br/nacional/156-pessoas-foram-baleadas-no-transporte-publico-desde-2016-no-rio/', 'https://www.cnnbrasil.com.br/nacional/fortes-chuvas-provocam-transtornos-no-rio-grande-do-sul/', 'https://www.cnnbrasil.com.br/nacional/fortes-chuvas-provocam-transtornos-no-rio-grande-do-sul/', 'https://www.cnnbrasil.com.br/nacional/emergencia-do-trafico-ambulancia-com-15-tonelada-de-droga-e-descoberta-pela-policia/', 'https://www.cnnbrasil.com.br/nacional/emergencia-do-trafico-ambulancia-com-15-tonelada-de-droga-e-descoberta-pela-policia/']",https://www.cnnbrasil.com.br/nacional/video-homem-e-preso-ao-tentar-fugir-por-telhados-apos-estuprar-mulher-em-goias/
Veja o que foi apreendido na casa de MC Poze do Rodo pela polícia do RJ,2026-05-19 17:33:18,01/11/24 às 12:36 | Atualizado 01/11/24 às 12:36,Busca e apreensãoCarrosCelularesJoias,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/10/WhatsApp-Image-2024-10-21-at-09.56.35.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/11/Copia-de-Hebe.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/11/WhatsApp-Image-2024-11-01-at-11.08.16.jpeg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/hoje-foi-sinistro-diz-mc-poze-de-rodo-sobre-operacao-contra-sua-esposa-no-rj/', 'https://www.cnnbrasil.com.br/entretenimento/conheca-vivi-noronha-influenciadora-e-esposa-de-mc-poze-do-rodo/', 'https://www.cnnbrasil.com.br/nacional/dono-de-hotel-de-luxo-na-bahia-e-preso-por-trafico-internacional-de-drogas/', 'https://www.cnnbrasil.com.br/nacional/dono-de-hotel-de-luxo-na-bahia-e-preso-por-trafico-internacional-de-drogas/', 'https://www.cnnbrasil.com.br/nacional/motorista-morre-carbonizado-apos-bater-carro-na-zona-sul-de-sao-paulo/', 'https://www.cnnbrasil.com.br/nacional/motorista-morre-carbonizado-apos-bater-carro-na-zona-sul-de-sao-paulo/', 'https://www.cnnbrasil.com.br/nacional/rodovia-que-vai-do-ce-ao-rs-registra-maior-numero-de-pontos-de-exploracao-sexual/', 'https://www.cnnbrasil.com.br/nacional/rodovia-que-vai-do-ce-ao-rs-registra-maior-numero-de-pontos-de-exploracao-sexual/', 'https://www.cnnbrasil.com.br/nacional/esposa-de-mc-poze-do-rodo-e-alvo-de-operacao-contra-rifas-ilegais-no-rj/']",https://www.cnnbrasil.com.br/nacional/veja-o-que-foi-apreendido-na-casa-de-mc-poze-do-rodo-pela-policia-do-rj/
Dono de hotel de luxo na Bahia é preso por tráfico internacional de drogas,2026-05-19 17:33:21,01/11/24 às 11:54 | Atualizado 01/11/24 às 11:54,BahiaHotelOperaçãoTráfico de drogas,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/10/lexa-mansao.png?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/11/WhatsApp-Image-2024-11-01-at-08.49.05-e1730465152999.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/Reuters_Direct_Media/BrazilOnlineReportDomesticNews/tagreuters.com2023binary_LYNXMPEJBK0EP-FILEDIMAGE.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/cantora-lexa-relata-tentativa-de-assalto-em-sao-paulo/', 'https://www.cnnbrasil.com.br/nacional/cantora-lexa-relata-tentativa-de-assalto-em-sao-paulo/', 'https://www.cnnbrasil.com.br/nacional/nepotismo-mp-da-10-dias-para-prefeito-de-cidade-pernambucana-exonerar-esposa/', 'https://www.cnnbrasil.com.br/nacional/nepotismo-mp-da-10-dias-para-prefeito-de-cidade-pernambucana-exonerar-esposa/', 'https://www.cnnbrasil.com.br/nacional/caso-braskem-pf-indicia-20-pessoas-por-exploracao-em-maceio/', 'https://www.cnnbrasil.com.br/nacional/caso-braskem-pf-indicia-20-pessoas-por-exploracao-em-maceio/']",https://www.cnnbrasil.com.br/nacional/dono-de-hotel-de-luxo-na-bahia-e-preso-por-trafico-internacional-de-drogas/
"Crime organizado está se infiltrando cada vez mais nas estruturas estatais, afirma especialista em segurança pública ao WW",2026-05-19 17:33:24,31/10/24 às 23:29 | Atualizado 31/10/24 às 23:37,William WaackCrimeCrime organizadoEleições 2024Fórum de Segurança PúblicaGoverno FederalLulaPEC da SegurançapoliticaRafael AlcadipaniRicardo LewandowskiSegurança PúblicaWaack,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2023/07/img20230704202536547-e1690208715503.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/10/BR_CNN_311024_LINK_DF_COLETIVA_COMBATE_CRIME_ORGANIZADO_02_frame_58163.jpeg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/10/54107797281_439ef1df8b_c.jpg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/blogs/caio-junqueira/politica/lider-da-bancada-da-bala-chama-pec-da-seguranca-de-porcaria/', 'https://www.cnnbrasil.com.br/blogs/caio-junqueira/politica/lider-da-bancada-da-bala-chama-pec-da-seguranca-de-porcaria/', 'https://www.cnnbrasil.com.br/politica/nao-vou-botar-camera-em-policial-meu-diz-caiado-em-reuniao-com-lula-e-governadores/', 'https://www.cnnbrasil.com.br/politica/nao-vou-botar-camera-em-policial-meu-diz-caiado-em-reuniao-com-lula-e-governadores/', 'https://www.cnnbrasil.com.br/politica/lula-crime-organizado-e-incontrolavel-se-nao-houver-pacto-federativo/', 'https://www.cnnbrasil.com.br/politica/lula-crime-organizado-e-incontrolavel-se-nao-houver-pacto-federativo/']",https://www.cnnbrasil.com.br/nacional/crime-organizado-esta-se-infiltrando-cada-vez-mais-nas-estruturas-estatais-diz-especialista-em-seguranca-publica-ao-ww/
"""Disque-droga"": MP denuncia quadrilha que vendia e entregava drogas em Tubarão (SC)",2026-05-19 17:33:27,31/10/24 às 18:01 | Atualizado 31/10/24 às 18:01,Ministério PúblicoSanta CatarinaTráfico de drogas,"['https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/10/trump-e-kamala-em-GV.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/10/5_8c6228.jpg?w=193&h=132&crop=1', 'https://admin.cnnbrasil.com.br/wp-content/uploads/sites/12/2024/10/WhatsApp-Image-2024-10-31-at-11.37.27-e1730392578322.jpeg?w=193&h=132&crop=1']","['https://www.cnnbrasil.com.br/nacional/kamala-x-trump-no-brasil-conheca-cidade-com-campanha-para-os-dois-candidatos/', 'https://www.cnnbrasil.com.br/nacional/kamala-x-trump-no-brasil-conheca-cidade-com-campanha-para-os-dois-candidatos/', 'https://www.cnnbrasil.com.br/nacional/sprinklers-de-shopping-incendiado-em-sp-nao-funcionaram-diz-bombeiro/', 'https://www.cnnbrasil.com.br/nacional/sprinklers-de-shopping-incendiado-em-sp-nao-funcionaram-diz-bombeiro/', 'https://www.cnnbrasil.com.br/nacional/mulher-e-presa-apos-falsificar-documentos-para-fingir-gravidez/', 'https://www.cnnbrasil.com.br/nacional/mulher-e-presa-apos-falsificar-documentos-para-fingir-gravidez/']",https://www.cnnbrasil.com.br/nacional/disque-droga-mp-denuncia-quadrilha-que-vendia-e-entregava-drogas-em-tubarao-sc/
